disease,disease_id,gene_set,region_id,region,z_score,gene_set_fdr,spatial_null_p,spatial_null_fdr,spatial_robustness,robustness_rank,spatially_robust,n_spatial_permutations,donor_median_rank_percentile,donor_rank_iqr,donors_observed
Amyotrophic lateral sclerosis,als,stringent,7,Frontal Inf Oper L,-0.7460454495187744,0.9996000399960004,0.7255274472552745,0.9861013898610139,0.2744725527447255,94,False,10000,0.36153846153846153,0.22965260545905708,3
Amyotrophic lateral sclerosis,als,stringent,8,Frontal Inf Oper R,1.1605548283768654,0.5097372615679607,0.16348365163483652,0.835583108355831,0.8365163483651634,27,False,10000,0.52109375,0.2789062500000001,2
Amyotrophic lateral sclerosis,als,stringent,9,Frontal Inf Tri L,1.945038280298578,0.3987801219878012,0.06429357064293571,0.835583108355831,0.9357064293570643,10,False,10000,0.8228287841191066,0.18870580024813888,6
Amyotrophic lateral sclerosis,als,stringent,10,Frontal Inf Tri R,1.293594682817121,0.47153215712911467,0.15328467153284672,0.835583108355831,0.8467153284671532,23,False,10000,0.7946514423076922,0.010036057692307643,2
Amyotrophic lateral sclerosis,als,stringent,11,Frontal Inf Orb 2 L,0.48160705371779894,0.7294236093632017,0.39006099390060994,0.8795574987955749,0.6099390060993901,60,False,10000,0.6576923076923077,0.103970223325062,6
Amyotrophic lateral sclerosis,als,stringent,12,Frontal Inf Orb 2 R,2.508726131047263,0.3725627437256275,0.0170982901709829,0.5326267373262673,0.9829017098290171,4,False,10000,0.8293870192307693,0.009074519230769185,2
Amyotrophic lateral sclerosis,als,stringent,13,Rolandic Oper L,-0.36618036138371235,0.9996000399960004,0.6123387661233877,0.9861013898610139,0.38766123387661233,85,False,10000,0.4258064516129032,0.24683622828784113,6
Amyotrophic lateral sclerosis,als,stringent,14,Rolandic Oper R,0.5463373794941571,0.7294236093632017,0.36946305369463056,0.8795574987955749,0.6305369463053694,57,False,10000,0.6454927884615385,0.23143028846153846,2
Amyotrophic lateral sclerosis,als,stringent,15,Supp Motor Area L,0.17913711094138737,0.8419129515619865,0.47855214478552144,0.9434313711485993,0.5214478552144786,70,False,10000,0.38076923076923075,0.26277915632754345,6
Amyotrophic lateral sclerosis,als,stringent,16,Supp Motor Area R,-0.07319673425112966,0.9362101764507094,0.5606439356064393,0.9793526976416282,0.4393560643935607,79,False,10000,0.3740985576923077,0.2587139423076923,2
Amyotrophic lateral sclerosis,als,stringent,17,Olfactory L,-2.079640064026829,0.9996000399960004,0.9556044395560443,0.9861013898610139,0.04439556044395565,131,False,10000,0.04322076612903226,0.057945293114143925,4
Amyotrophic lateral sclerosis,als,stringent,18,Olfactory R,-1.113478247599746,0.9996000399960004,0.7867213278672133,0.9861013898610139,0.21327867213278673,106,False,10000,0.05402644230769231,0.030588942307692303,2
Amyotrophic lateral sclerosis,als,stringent,19,Frontal Sup Medial L,1.0319475303741865,0.5515998400159984,0.2616738326167383,0.8735019355207335,0.7383261673832617,37,False,10000,0.614516129032258,0.11921719913151363,6
Amyotrophic lateral sclerosis,als,stringent,20,Frontal Sup Medial R,0.08100795649628498,0.9050728729943908,0.5004499550044995,0.9727055463467738,0.4995500449955005,71,False,10000,0.6028245192307693,0.2643629807692308,2
Amyotrophic lateral sclerosis,als,stringent,21,Frontal Med Orb L,-1.4570817405973477,0.9996000399960004,0.8469153084691531,0.9861013898610139,0.15308469153084692,115,False,10000,0.41645665322580644,0.3550025201612904,6
Amyotrophic lateral sclerosis,als,stringent,22,Frontal Med Orb R,-0.6857858146781026,0.9996000399960004,0.6666333366663334,0.9861013898610139,0.3333666633336666,89,False,10000,0.5415865384615385,0.13533653846153842,2
Amyotrophic lateral sclerosis,als,stringent,23,Rectus L,-1.1747111935102257,0.9996000399960004,0.8288171182881712,0.9861013898610139,0.17118288171182883,114,False,10000,0.1748991935483871,0.15932459677419356,6
Amyotrophic lateral sclerosis,als,stringent,24,Rectus R,-0.9253145557897098,0.9996000399960004,0.7866213378662134,0.9861013898610139,0.21337866213378665,105,False,10000,0.39975961538461535,0.06899038461538459,2
Amyotrophic lateral sclerosis,als,stringent,25,OFCmed L,-0.29646272721119515,0.9922170573640311,0.6372362763723628,0.9861013898610139,0.3627637236276372,87,False,10000,0.4461538461538462,0.16224701457816376,6
Amyotrophic lateral sclerosis,als,stringent,26,OFCmed R,-0.4262175023026412,0.9996000399960004,0.6999300069993001,0.9861013898610139,0.3000699930006999,91,False,10000,0.3847355769230769,0.13088942307692308,2
Amyotrophic lateral sclerosis,als,stringent,27,OFCant L,1.0407418212786583,0.5515998400159984,0.21397860213978603,0.868501385155602,0.786021397860214,34,False,10000,0.670733173076923,0.25422514733250623,6
Amyotrophic lateral sclerosis,als,stringent,28,OFCant R,0.38227320479374066,0.7591363940529025,0.40505949405059494,0.8795574987955749,0.5949405059494051,61,False,10000,0.6011418269230769,0.04729567307692295,2
Amyotrophic lateral sclerosis,als,stringent,29,OFCpost L,-1.1558129529760786,0.9996000399960004,0.8553144685531446,0.9861013898610139,0.14468553144685536,116,False,10000,0.25,0.38815136476426804,6
Amyotrophic lateral sclerosis,als,stringent,30,OFCpost R,-1.0794175144647056,0.9996000399960004,0.8765123487651235,0.9861013898610139,0.12348765123487648,120,False,10000,0.42007211538461536,0.3106971153846153,2
Amyotrophic lateral sclerosis,als,stringent,31,OFClat L,-0.04632196066034732,0.9362101764507094,0.5556444355564444,0.9793526976416282,0.4443555644435556,76,False,10000,0.27419354838709675,0.16650124069478908,4
Amyotrophic lateral sclerosis,als,stringent,32,OFClat R,1.1442659133401911,0.5097372615679607,0.1817818218178182,0.856894310568943,0.8182181781821818,28,False,10000,0.6854567307692307,0.07608173076923075,2
Amyotrophic lateral sclerosis,als,stringent,33,Insula L,-0.8569210385380382,0.9996000399960004,0.7553244675532447,0.9861013898610139,0.24467553244675533,100,False,10000,0.34224759615384615,0.3589649891439206,6
Amyotrophic lateral sclerosis,als,stringent,34,Insula R,-1.3230109974834834,0.9996000399960004,0.8832116788321168,0.9861013898610139,0.11678832116788318,122,False,10000,0.25348557692307694,0.1996394230769231,2
Amyotrophic lateral sclerosis,als,stringent,37,Cingulate Mid L,-0.46742657300940466,0.9996000399960004,0.7178282171782822,0.9861013898610139,0.28217178282171784,93,False,10000,0.3038461538461539,0.2334987593052109,6
Amyotrophic lateral sclerosis,als,stringent,38,Cingulate Mid R,-0.3145739128111332,0.9922170573640311,0.646035396460354,0.9861013898610139,0.353964603539646,88,False,10000,0.2006610576923077,0.11472355769230769,2
Amyotrophic lateral sclerosis,als,stringent,39,Cingulate Post L,1.0004457004832763,0.5515998400159984,0.200979902009799,0.868501385155602,0.799020097990201,31,False,10000,0.7384615384615385,0.16129032258064513,5
Amyotrophic lateral sclerosis,als,stringent,41,Hippocampus L,-1.331770739307672,0.9996000399960004,0.8764123587641236,0.9861013898610139,0.1235876412358764,119,False,10000,0.2230769230769231,0.07158808933002486,6
Amyotrophic lateral sclerosis,als,stringent,42,Hippocampus R,-0.7967306944655709,0.9996000399960004,0.7804219578042195,0.9861013898610139,0.21957804219578048,104,False,10000,0.2212139423076923,0.03659855769230769,2
Amyotrophic lateral sclerosis,als,stringent,43,ParaHippocampal L,-0.8745577260799412,0.9996000399960004,0.7717228277172283,0.9861013898610139,0.22827717228277167,102,False,10000,0.0967741935483871,0.15806451612903227,6
Amyotrophic lateral sclerosis,als,stringent,44,ParaHippocampal R,-0.9493209804041836,0.9996000399960004,0.7915208479152085,0.9861013898610139,0.2084791520847915,108,False,10000,0.20228365384615385,0.09459134615384618,2
Amyotrophic lateral sclerosis,als,stringent,45,Amygdala L,-1.4903550418243883,0.9996000399960004,0.921007899210079,0.9861013898610139,0.07899210078992103,124,False,10000,0.2692307692307692,0.16923076923076924,5
Amyotrophic lateral sclerosis,als,stringent,46,Amygdala R,-1.7018732863144206,0.9996000399960004,0.9462053794620537,0.9861013898610139,0.05379462053794626,130,False,10000,0.1756610576923077,0.16027644230769228,2
Amyotrophic lateral sclerosis,als,stringent,47,Calcarine L,0.3920163078914867,0.7591363940529025,0.41085891410858916,0.8795574987955749,0.5891410858914108,64,False,10000,0.6694789081885856,0.0775279156327543,6
Amyotrophic lateral sclerosis,als,stringent,48,Calcarine R,0.5097186188180808,0.7294236093632017,0.3544645535446455,0.8735019355207335,0.6455354464553544,56,False,10000,0.6278245192307692,0.010637019230769207,2
Amyotrophic lateral sclerosis,als,stringent,49,Cuneus L,1.1866525390607572,0.5097372615679607,0.16328367163283672,0.835583108355831,0.8367163283671633,26,False,10000,0.8769230769230769,0.08786057692307692,5
Amyotrophic lateral sclerosis,als,stringent,51,Lingual L,-0.14144035076272898,0.9449499494494994,0.5789421057894211,0.9861013898610139,0.42105789421057893,80,False,10000,0.3758064516129032,0.3872208436724565,6
Amyotrophic lateral sclerosis,als,stringent,52,Lingual R,-0.11084106985543492,0.9398585141485851,0.5853414658534146,0.9861013898610139,0.4146585341465854,81,False,10000,0.5283653846153846,0.15913461538461537,2
Amyotrophic lateral sclerosis,als,stringent,53,Occipital Sup L,0.42657030594890066,0.7591363940529025,0.38976102389761025,0.8795574987955749,0.6102389761023898,59,False,10000,0.6632754342431761,0.2715357475186103,4
Amyotrophic lateral sclerosis,als,stringent,55,Occipital Mid L,0.5773436221883969,0.7294236093632017,0.34026597340265974,0.8735019355207335,0.6597340265973403,52,False,10000,0.5403225806451613,0.26782917183622823,6
Amyotrophic lateral sclerosis,als,stringent,56,Occipital Mid R,1.4507994445623875,0.47153215712911467,0.12788721127887212,0.835583108355831,0.8721127887211279,17,False,10000,0.8637019230769231,0.08245192307692295,2
Amyotrophic lateral sclerosis,als,stringent,57,Occipital Inf L,1.428741864059411,0.47153215712911467,0.14458554144585542,0.835583108355831,0.8554144585541446,21,False,10000,0.8259305210918114,0.21269579714640197,6
Amyotrophic lateral sclerosis,als,stringent,58,Occipital Inf R,1.2866600752944297,0.47153215712911467,0.15648435156484353,0.835583108355831,0.8435156484351565,24,False,10000,0.8872596153846154,0.043509615384615286,2
Amyotrophic lateral sclerosis,als,stringent,59,Fusiform L,-1.9175422607068928,0.9996000399960004,0.924907509249075,0.9861013898610139,0.07509249075092495,125,False,10000,0.21178660049627793,0.13052109181141436,6
Amyotrophic lateral sclerosis,als,stringent,60,Fusiform R,-1.880272434088391,0.9996000399960004,0.9706029397060294,0.9861013898610139,0.0293970602939706,133,False,10000,0.10799278846153847,0.06893028846153845,2
Amyotrophic lateral sclerosis,als,stringent,61,Postcentral L,0.8706599991327975,0.6150661529591721,0.32526747325267474,0.8735019355207335,0.6747325267473252,51,False,10000,0.7325120192307693,0.367739027605459,6
Amyotrophic lateral sclerosis,als,stringent,62,Postcentral R,0.866003916316826,0.6150661529591721,0.29257074292570745,0.8735019355207335,0.7074292570742926,42,False,10000,0.49284855769230773,0.07746394230769227,2
Amyotrophic lateral sclerosis,als,stringent,63,Parietal Sup L,0.3776261609749743,0.7591363940529025,0.4206579342065793,0.8795574987955749,0.5793420657934207,66,False,10000,0.6153846153846154,0.20800538926799017,6
Amyotrophic lateral sclerosis,als,stringent,64,Parietal Sup R,1.0176234444273249,0.5515998400159984,0.22467753224677534,0.8735019355207335,0.7753224677532247,35,False,10000,0.39393028846153844,0.18299278846153844,2
Amyotrophic lateral sclerosis,als,stringent,65,Parietal Inf L,0.6869069033695351,0.6605113073598301,0.31366863313668636,0.8735019355207335,0.6863313668633136,45,False,10000,0.6771712158808934,0.2655086848635235,6
Amyotrophic lateral sclerosis,als,stringent,66,Parietal Inf R,0.7563886550775081,0.628941105889411,0.3180681931806819,0.8735019355207335,0.6819318068193181,48,False,10000,0.6417067307692308,0.2198317307692308,2
Amyotrophic lateral sclerosis,als,stringent,67,SupraMarginal L,-0.08965397306037096,0.9362101764507094,0.5576442355764424,0.9793526976416282,0.4423557644235576,77,False,10000,0.3548387096774194,0.2764723557692308,6
Amyotrophic lateral sclerosis,als,stringent,68,SupraMarginal R,-0.7176303066321404,0.9996000399960004,0.7458254174582541,0.9861013898610139,0.25417458254174585,99,False,10000,0.1662860576923077,0.0490985576923077,2
Amyotrophic lateral sclerosis,als,stringent,69,Angular L,-0.665587620832458,0.9996000399960004,0.7375262473752625,0.9861013898610139,0.2624737526247375,96,False,10000,0.4076923076923077,0.14415322580645162,5
Amyotrophic lateral sclerosis,als,stringent,70,Angular R,0.4027275374474304,0.7591363940529025,0.40775922407759224,0.8795574987955749,0.5922407759224078,62,False,10000,0.32079326923076923,0.11766826923076923,2
Amyotrophic lateral sclerosis,als,stringent,71,Precuneus L,1.4210927761452377,0.47153215712911467,0.1366863313668633,0.835583108355831,0.8633136686331366,20,False,10000,0.6687344913151365,0.2451612903225806,6
Amyotrophic lateral sclerosis,als,stringent,72,Precuneus R,0.807224706985977,0.6150661529591721,0.3000699930006999,0.8735019355207335,0.6999300069993001,43,False,10000,0.4555889423076923,0.22902644230769226,2
Amyotrophic lateral sclerosis,als,stringent,73,Paracentral Lobule L,0.9032783062948299,0.6068107474966788,0.2816718328167183,0.8735019355207335,0.7183281671832817,40,False,10000,0.4884615384615385,0.2967741935483871,6
Amyotrophic lateral sclerosis,als,stringent,74,Paracentral Lobule R,0.8415140635252627,0.6150661529591721,0.26177382261773824,0.8735019355207335,0.7382261773822618,38,False,10000,0.7576322115384615,0.2345552884615384,2
Amyotrophic lateral sclerosis,als,stringent,75,Caudate L,-0.17546590635820608,0.9586675478793585,0.5931406859314069,0.9861013898610139,0.4068593140685931,83,False,10000,0.3915264423076923,0.1711354295905707,6
Amyotrophic lateral sclerosis,als,stringent,76,Caudate R,-0.06322071588326302,0.9362101764507094,0.5525447455254474,0.9793526976416282,0.4474552544745526,75,False,10000,0.3836538461538461,0.008653846153846179,2
Amyotrophic lateral sclerosis,als,stringent,77,Putamen L,0.4701362501522902,0.7441899877808829,0.37936206379362064,0.8795574987955749,0.6206379362063794,58,False,10000,0.38660049627791565,0.09885914236972704,6
Amyotrophic lateral sclerosis,als,stringent,78,Putamen R,-0.2450720281564429,0.9831516848315168,0.6064393560643936,0.9861013898610139,0.3935606439356064,84,False,10000,0.3380408653846154,0.10727163461538464,2
Amyotrophic lateral sclerosis,als,stringent,79,Pallidum L,1.0713248945017775,0.5515998400159984,0.20187981201879812,0.868501385155602,0.7981201879812019,32,False,10000,0.726302729528536,0.213151364764268,6
Amyotrophic lateral sclerosis,als,stringent,80,Pallidum R,0.3583352989606277,0.7743703241616137,0.42925707429257076,0.8841414366026085,0.5707429257074292,67,False,10000,0.7328725961538461,0.040564903846153966,2
Amyotrophic lateral sclerosis,als,stringent,83,Heschl L,1.3583517654947002,0.47153215712911467,0.1491850814918508,0.835583108355831,0.8508149185081492,22,False,10000,0.6129032258064516,0.41315136476426806,5
Amyotrophic lateral sclerosis,als,stringent,84,Heschl R,1.4872352776464366,0.47153215712911467,0.10068993100689931,0.835583108355831,0.8993100689931007,14,False,10000,0.8838341346153846,0.014603365384615374,2
Amyotrophic lateral sclerosis,als,stringent,85,Temporal Sup L,-0.37687697630699835,0.9996000399960004,0.6227377262273772,0.9861013898610139,0.3772622737726228,86,False,10000,0.39495192307692306,0.20444711538461535,6
Amyotrophic lateral sclerosis,als,stringent,86,Temporal Sup R,0.2013729665680487,0.8419129515619865,0.47015298470152983,0.9403059694030597,0.5298470152984702,69,False,10000,0.36778846153846156,0.05528846153846151,2
Amyotrophic lateral sclerosis,als,stringent,87,Temporal Pole Sup L,-1.832771599494818,0.9996000399960004,0.9337066293370663,0.9861013898610139,0.06629337066293373,128,False,10000,0.07841191066997519,0.08746704404466502,6
Amyotrophic lateral sclerosis,als,stringent,88,Temporal Pole Sup R,-0.658687717329649,0.9996000399960004,0.7557244275572442,0.9861013898610139,0.24427557244275577,101,False,10000,0.23185096153846155,0.09122596153846158,2
Amyotrophic lateral sclerosis,als,stringent,89,Temporal Mid L,0.3626712662552334,0.7591363940529025,0.41525847415258477,0.8795574987955749,0.5847415258474152,65,False,10000,0.4,0.28245870812655083,6
Amyotrophic lateral sclerosis,als,stringent,90,Temporal Mid R,-1.1666977443585171,0.9996000399960004,0.8646135386461354,0.9861013898610139,0.13538646135386456,117,False,10000,0.27518028846153847,0.0017427884615385247,2
Amyotrophic lateral sclerosis,als,stringent,91,Temporal Pole Mid L,-2.0374793296975193,0.9996000399960004,0.978002199780022,0.9861013898610139,0.021997800219977992,135,False,10000,0.09416873449131513,0.08114143920595532,4
Amyotrophic lateral sclerosis,als,stringent,93,Temporal Inf L,-1.284907959517157,0.9996000399960004,0.8826117388261174,0.9861013898610139,0.11738826117388257,121,False,10000,0.27103365384615385,0.1685154311414392,6
Amyotrophic lateral sclerosis,als,stringent,94,Temporal Inf R,-1.4284247601969646,0.9996000399960004,0.9316068393160684,0.9861013898610139,0.06839316068393164,126,False,10000,0.21322115384615387,0.005528846153846162,2
Amyotrophic lateral sclerosis,als,stringent,95,Cerebellum Crus1 L,-2.6834737549099548,0.9996000399960004,0.981001899810019,0.9861013898610139,0.01899810018998105,136,False,10000,0.13942307692307693,0.0762562034739454,6
