disease,disease_id,gene_set,ontology,term_id,term_name,overlap,gene_count,background_count,effect_size,p_value,fdr,genes,effective_domain_size,service_adjusted_p
Parkinson disease,parkinson,weighted,GO:BP,GO:0050864,regulation of B cell activation,4,123,92,5.3619653587840235,0.006644637147807887,0.15296603579972687,IRS2;CD38;CYLD;DDRGK1,15169,0.12126704311273828
Parkinson disease,parkinson,weighted,GO:BP,GO:0016049,cell growth,9,123,415,2.6745224801645606,0.006671231974283727,0.15296603579972687,SH3GL2;RIMS1;CAMK2D;CCAR2;CD38;WNT3;IP6K2;BIN3;ARIH2,15169,0.12126704311273828
Parkinson disease,parkinson,weighted,GO:BP,GO:0086065,cell communication involved in cardiac conduction,3,123,48,7.707825203252033,0.0068992037903840295,0.15544206105117409,PKP2;CAMK2D;ANK2,15169,0.12126704311273828
Parkinson disease,parkinson,weighted,GO:BP,GO:0046173,polyol biosynthetic process,3,123,48,7.707825203252033,0.0068992037903840295,0.15544206105117409,ITPKB;SNCA;IP6K2,15169,0.12126704311273828
Parkinson disease,parkinson,weighted,GO:BP,GO:0032943,mononuclear cell proliferation,6,123,208,3.5574577861163226,0.006970814205812362,0.1557015483384468,GPNMB;FYN;IRS2;AZI2;CD38;BCL2L1,15169,0.12126704311273828
Parkinson disease,parkinson,weighted,GO:BP,GO:0016079,synaptic vesicle exocytosis,4,123,94,5.247880989448193,0.007162921083536321,0.1565397062185556,RIMS1;SV2C;SNCA;LRRK2,15169,0.12126704311273828
Parkinson disease,parkinson,weighted,GO:BP,GO:0006677,glycosylceramide metabolic process,2,123,16,15.415650406504069,0.0072655523132801655,0.1565397062185556,GALC;B3GALT1,15169,0.12126704311273828
Parkinson disease,parkinson,weighted,GO:BP,GO:2000811,negative regulation of anoikis,2,123,16,15.415650406504069,0.0072655523132801655,0.1565397062185556,PIK3CA;BCL2L1,15169,0.12126704311273828
Parkinson disease,parkinson,weighted,GO:BP,GO:0008654,phospholipid biosynthetic process,6,123,210,3.523577235772358,0.007292575802550229,0.1565397062185556,ITPKB;PIK3CA;DGKQ;IP6K2;DPM3;MTMR7,15169,0.12126704311273828
Parkinson disease,parkinson,weighted,GO:BP,GO:0006006,glucose metabolic process,5,123,149,4.13842963932995,0.007310422405420774,0.1565397062185556,IRS2;PIK3CA;DGKQ;RORA;SLC45A3,15169,0.12126704311273828
Parkinson disease,parkinson,weighted,GO:BP,GO:1905475,regulation of protein localization to membrane,5,123,150,4.110840108401084,0.00751454114316744,0.15959160739300685,FYN;CAMK2D;PIK3CA;BCL2L1;ZDHHC2,15169,0.12126704311273828
Parkinson disease,parkinson,weighted,GO:BP,GO:0019725,cellular homeostasis,11,123,581,2.334900577921442,0.007595623154737256,0.1600021105197092,STK39;CLCN3;TMEM175;IRS2;CAMK2D;PIK3CA;MICU3;NDUFAF2;LRRK2;NUCKS1;ANK2,15169,0.12126704311273828
Parkinson disease,parkinson,weighted,GO:BP,GO:2001243,negative regulation of intrinsic apoptotic signaling pathway,4,123,96,5.138550135501355,0.007707244125930416,0.16007414680821244,FYN;CCAR2;BCL2L1;LRRK2,15169,0.12126704311273828
Parkinson disease,parkinson,weighted,GO:BP,GO:2001242,regulation of intrinsic apoptotic signaling pathway,5,123,151,4.083616001722931,0.007722604535324799,0.16007414680821244,FYN;CCAR2;BCL2L1;CYLD;LRRK2,15169,0.12126704311273828
Parkinson disease,parkinson,weighted,GO:BP,GO:0040007,growth,13,123,753,2.1291203748690877,0.008050030988801716,0.16325055873143668,SH3GL2;RIMS1;CAMK2D;PIK3CA;CCAR2;KPNA1;CD38;BCL2L1;WNT3;IP6K2;FOXS1;BIN3;ARIH2,15169,0.12126704311273828
Parkinson disease,parkinson,weighted,GO:BP,GO:0042176,regulation of protein catabolic process,8,123,353,2.7949054561367146,0.008068820496565125,0.16325055873143668,FYN;USP25;NSF;SNCA;CCAR2;DDRGK1;LRRK2;ZDHHC2,15169,0.12126704311273828
Parkinson disease,parkinson,weighted,GO:BP,GO:0006886,intracellular protein transport,11,123,587,2.3110344732067425,0.008173871903526827,0.16325055873143668,RIMS1;SEC23IP;DLG2;NSF;KPNA1;TMED5;VPS13C;LRRK2;VPS37A;ARL17A;ZDHHC2,15169,0.12126704311273828
Parkinson disease,parkinson,weighted,GO:BP,GO:0055119,relaxation of cardiac muscle,2,123,17,14.508847441415591,0.008190880986139239,0.16325055873143668,CAMK2D;PIK3CA,15169,0.12126704311273828
Parkinson disease,parkinson,weighted,GO:BP,GO:0001956,positive regulation of neurotransmitter secretion,2,123,17,14.508847441415591,0.008190880986139239,0.16325055873143668,SNCA;MICU3,15169,0.12126704311273828
Parkinson disease,parkinson,weighted,GO:BP,GO:0090407,organophosphate biosynthetic process,10,123,509,2.422892008880796,0.008440331051917445,0.16693815080548166,ITPKB;ELOVL7;PIK3CA;FASN;SNCA;DGKQ;AMPD3;IP6K2;DPM3;MTMR7,15169,0.12369155201464786
Parkinson disease,parkinson,weighted,GO:BP,GO:0017157,regulation of exocytosis,5,123,155,3.978232362968791,0.008595054248211055,0.16871049664480942,RIMS1;SV2C;NSF;SNCA;LRRK2,15169,0.12532283643729974
Parkinson disease,parkinson,weighted,GO:BP,GO:0010565,regulation of ketone metabolic process,4,123,100,4.933008130081301,0.008876082710020584,0.1729167691854386,IRS2;SNCA;DGKQ;SLC45A3,15169,0.12877010444135417
Parkinson disease,parkinson,weighted,GO:BP,GO:0099173,postsynapse organization,6,123,220,3.3634146341463413,0.00906460355956017,0.17527155091657015,HIP1R;FYN;LZTS3;NCKIPSD;LRRK2;ZDHHC2,15169,0.13084755238225101
Parkinson disease,parkinson,weighted,GO:BP,GO:0010165,response to X-ray,2,123,18,13.702800361336948,0.00916619142283762,0.17535213807256292,ERCC8;NUCKS1,15169,0.13154609955196506
Parkinson disease,parkinson,weighted,GO:BP,GO:0044057,regulation of system process,9,123,437,2.5398783278450634,0.009204126120366097,0.17535213807256292,HIP1R;STK39;PKP2;RIMS1;CAMK2D;CD38;MYLK2;LRRK2;ANK2,15169,0.13154609955196506
Parkinson disease,parkinson,weighted,GO:BP,GO:0051129,negative regulation of cellular component organization,11,123,598,2.2685238056393944,0.009322741877989862,0.1763155051523484,HIP1R;RIT2;FYN;DYRK1A;PIK3CA;SNCA;CD38;BCL2L1;WNT3;LRRK2;TPX2,15169,0.13258500394954054
Parkinson disease,parkinson,weighted,GO:BP,GO:0061025,membrane fusion,5,123,159,3.8781510456614,0.009533589244136982,0.17899659225767334,TMEM175;RIMS1;VAMP4;NSF;SNCA,15169,0.13491898111678188
Parkinson disease,parkinson,weighted,GO:BP,GO:0051249,regulation of lymphocyte activation,8,123,364,2.7104440275171986,0.009609832598454209,0.17913004505463925,ITPKB;GPNMB;FYN;IRS2;PIK3CA;CD38;CYLD;DDRGK1,15169,0.13533456932554758
Parkinson disease,parkinson,weighted,GO:BP,GO:0050804,modulation of chemical synaptic transmission,9,123,443,2.5054781699058526,0.010007408019316887,0.18209594076413116,FYN;RIMS1;CAMK2D;SV2C;SNCA;CD38;MICU3;LRRK2;ZDHHC2,15169,0.13877517284609414
Parkinson disease,parkinson,weighted,GO:BP,GO:0031345,negative regulation of cell projection organization,5,123,161,3.829975256274302,0.010028363450162992,0.18209594076413116,RIT2;FYN;CD38;WNT3;LRRK2,15169,0.13877517284609414
Parkinson disease,parkinson,weighted,GO:BP,GO:0099177,regulation of trans-synaptic signaling,9,123,444,2.499835201054713,0.010146288357692058,0.18209594076413116,FYN;RIMS1;CAMK2D;SV2C;SNCA;CD38;MICU3;LRRK2;ZDHHC2,15169,0.13877517284609414
Parkinson disease,parkinson,weighted,GO:BP,GO:1902236,negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway,2,123,19,12.981600342319215,0.01019062578571942,0.18209594076413116,BCL2L1;LRRK2,15169,0.13877517284609414
Parkinson disease,parkinson,weighted,GO:BP,GO:1900242,regulation of synaptic vesicle endocytosis,2,123,19,12.981600342319215,0.01019062578571942,0.18209594076413116,DGKQ;LRRK2,15169,0.13877517284609414
Parkinson disease,parkinson,weighted,GO:BP,GO:0035493,SNARE complex assembly,2,123,19,12.981600342319215,0.01019062578571942,0.18209594076413116,VAMP4;SNCA,15169,0.13877517284609414
Parkinson disease,parkinson,weighted,GO:BP,GO:0048168,regulation of neuronal synaptic plasticity,3,123,56,6.606707317073171,0.010551873850847396,0.18472908883476757,CAMK2D;SNCA;ZDHHC2,15169,0.14168958049951816
Parkinson disease,parkinson,weighted,GO:BP,GO:0032507,maintenance of protein location in cell,3,123,56,6.606707317073171,0.010551873850847396,0.18472908883476757,RIT2;PKP2;VPS13C,15169,0.14168958049951816
Parkinson disease,parkinson,weighted,GO:BP,GO:0045185,maintenance of protein location,3,123,56,6.606707317073171,0.010551873850847396,0.18472908883476757,RIT2;PKP2;VPS13C,15169,0.14168958049951816
Parkinson disease,parkinson,weighted,GO:BP,GO:0099003,vesicle-mediated transport in synapse,6,123,228,3.2454000855798033,0.01068946659810318,0.18588193258849223,CLCN3;RIMS1;SV2C;SNCA;DGKQ;LRRK2,15169,0.142872639207055
Parkinson disease,parkinson,weighted,GO:BP,GO:0010639,negative regulation of organelle organization,7,123,299,2.8872121162683198,0.010978397410531072,0.18707246986398562,HIP1R;DYRK1A;PIK3CA;SNCA;BCL2L1;LRRK2;TPX2,15169,0.14581727780984344
Parkinson disease,parkinson,weighted,GO:BP,GO:0051279,regulation of release of sequestered calcium ion into cytosol,3,123,57,6.490800171159607,0.01107325916357209,0.18707246986398562,CAMK2D;SNCA;ANK2,15169,0.14581727780984344
Parkinson disease,parkinson,weighted,GO:BP,GO:1903530,regulation of secretion by cell,9,123,451,2.4610350981558593,0.011159664102617423,0.18707246986398562,IRS2;RIMS1;SV2C;NSF;SNCA;CD38;MICU3;NDUFAF2;LRRK2,15169,0.14581727780984344
Parkinson disease,parkinson,weighted,GO:BP,GO:2000377,regulation of reactive oxygen species metabolic process,4,123,107,4.610287972038599,0.01118904822488274,0.18707246986398562,CLCN3;FYN;SNCA;LRRK2,15169,0.14581727780984344
Parkinson disease,parkinson,weighted,GO:BP,GO:2000209,regulation of anoikis,2,123,20,12.332520325203253,0.01126333666490998,0.18707246986398562,PIK3CA;BCL2L1,15169,0.14581727780984344
Parkinson disease,parkinson,weighted,GO:BP,GO:0010640,regulation of platelet-derived growth factor receptor signaling pathway,2,123,20,12.332520325203253,0.01126333666490998,0.18707246986398562,HIP1R;SNCA,15169,0.14581727780984344
Parkinson disease,parkinson,weighted,GO:BP,GO:0010881,regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion,2,123,20,12.332520325203253,0.01126333666490998,0.18707246986398562,CAMK2D;ANK2,15169,0.14581727780984344
Parkinson disease,parkinson,weighted,GO:BP,GO:0006468,protein phosphorylation,13,123,787,2.037138046094565,0.011391571274874088,0.18799720492483288,STK39;FYN;MAP4K4;DYRK1A;CAMK2D;PARP9;MYLK2;DDRGK1;LRRK2;NEK1;CTF1;CNOT7;TPX2,15169,0.1461665167580511
Parkinson disease,parkinson,weighted,GO:BP,GO:0006812,monoatomic cation transport,13,123,790,2.0294020788309153,0.011731765319114549,0.1923861008976316,TMEM163;STK39;CLCN3;TMEM175;FYN;CNTN1;PKP2;SLC18B1;CAMK2D;NSF;SNCA;MICU3;ANK2,15169,0.14986551538178647
Parkinson disease,parkinson,weighted,GO:BP,GO:0005975,carbohydrate metabolic process,9,123,456,2.434050064184852,0.011928868178937782,0.19438803428696724,IRS2;PIK3CA;SNCA;DGKQ;RORA;STBD1;SLC45A3;DPM3;B3GALT1,15169,0.15171208120085206
Parkinson disease,parkinson,weighted,GO:BP,GO:0002028,regulation of sodium ion transport,3,123,59,6.2707730467135185,0.012160103102512965,0.19569457850069003,CNTN1;PKP2;CAMK2D,15169,0.15330226051072
Parkinson disease,parkinson,weighted,GO:BP,GO:0055117,regulation of cardiac muscle contraction,3,123,59,6.2707730467135185,0.012160103102512965,0.19569457850069003,PKP2;CAMK2D;ANK2,15169,0.15330226051072
Parkinson disease,parkinson,weighted,GO:BP,GO:0070661,leukocyte proliferation,6,123,235,3.1487285936689156,0.012272485655558734,0.19628401440464616,GPNMB;FYN;IRS2;AZI2;CD38;BCL2L1,15169,0.15404637429390475
Parkinson disease,parkinson,weighted,GO:BP,GO:0050871,positive regulation of B cell activation,3,123,60,6.166260162601627,0.012725691220970694,0.20162675206358072,IRS2;CD38;DDRGK1,15169,0.15869842013485838
Parkinson disease,parkinson,weighted,GO:BP,GO:0031346,positive regulation of cell projection organization,7,123,308,2.8028455284552845,0.012762171878976162,0.20162675206358072,RIT2;FYN;CNTN1;PIK3CA;NCKIPSD;P2RY12;WNT3,15169,0.15869842013485838
Parkinson disease,parkinson,weighted,GO:BP,GO:0030100,regulation of endocytosis,6,123,238,3.109038737446198,0.012999029195064472,0.20382561671761354,HIP1R;FCGR2A;RIT2;SNCA;DGKQ;LRRK2,15169,0.15969524956186054
Parkinson disease,parkinson,weighted,GO:BP,GO:1903169,regulation of calcium ion transmembrane transport,4,123,112,4.404471544715448,0.013058684822510169,0.20382561671761354,FYN;CAMK2D;SNCA;ANK2,15169,0.15969524956186054
Parkinson disease,parkinson,weighted,GO:BP,GO:0072521,purine-containing compound metabolic process,9,123,464,2.392083683767872,0.013241440023982996,0.20544054552179608,ELOVL7;DLG2;FASN;ITPA;SNCA;CD38;RORA;AMPD3;LRRK2,15169,0.15969524956186054
Parkinson disease,parkinson,weighted,GO:BP,GO:0098609,cell-cell adhesion,12,123,716,2.066902847799428,0.01339881722101188,0.2066448536883439,ITPKB;GPNMB;FYN;CNTN1;PKP2;DLG2;ITGA8;ITGA2B;PIK3CA;P2RY12;CYLD;ZDHHC2,15169,0.15969524956186054
Parkinson disease,parkinson,weighted,GO:BP,GO:0032272,negative regulation of protein polymerization,3,123,62,5.967348544453187,0.013901489044440819,0.21085173094804774,HIP1R;DYRK1A;SNCA,15169,0.15969524956186054
Parkinson disease,parkinson,weighted,GO:BP,GO:0043124,negative regulation of canonical NF-kappaB signal transduction,3,123,62,5.967348544453187,0.013901489044440819,0.21085173094804774,AZI2;CYLD;RORA,15169,0.15969524956186054
Parkinson disease,parkinson,weighted,GO:BP,GO:0045913,positive regulation of carbohydrate metabolic process,3,123,63,5.872628726287263,0.014511801061842607,0.21085173094804774,IRS2;SNCA;SLC45A3,15169,0.15969524956186054
Parkinson disease,parkinson,weighted,GO:BP,GO:0030032,lamellipodium assembly,3,123,63,5.872628726287263,0.014511801061842607,0.21085173094804774,PIK3CA;P2RY12;BIN3,15169,0.15969524956186054
Parkinson disease,parkinson,weighted,GO:BP,GO:0006644,phospholipid metabolic process,7,123,316,2.731887413810847,0.014515692960937233,0.21085173094804774,ITPKB;PIK3CA;SNCA;DGKQ;IP6K2;DPM3;MTMR7,15169,0.15969524956186054
Parkinson disease,parkinson,weighted,GO:BP,GO:0051668,localization within membrane,11,123,638,2.126296607793664,0.014585257645310419,0.21085173094804774,FYN;PKP2;DLG2;CAMK2D;VAMP4;PIK3CA;NSF;BCL2L1;VPS37A;ANK2;ZDHHC2,15169,0.15969524956186054
Parkinson disease,parkinson,weighted,GO:BP,GO:0010977,negative regulation of neuron projection development,4,123,116,4.2525932155873285,0.014689862768674539,0.21085173094804774,RIT2;CD38;WNT3;LRRK2,15169,0.15969524956186054
Parkinson disease,parkinson,weighted,GO:BP,GO:0023061,signal release,8,123,393,2.5104367074205096,0.014721038525146947,0.21085173094804774,IRS2;RIMS1;SV2C;SNCA;CD38;MICU3;NDUFAF2;LRRK2,15169,0.15969524956186054
Parkinson disease,parkinson,weighted,GO:BP,GO:0010975,regulation of neuron projection development,8,123,393,2.5104367074205096,0.014721038525146947,0.21085173094804774,RIT2;FYN;CNTN1;LZTS3;NCKIPSD;CD38;WNT3;LRRK2,15169,0.15969524956186054
Parkinson disease,parkinson,weighted,GO:BP,GO:1901028,regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway,2,123,23,10.723930717568047,0.014762808406383325,0.21085173094804774,HIP1R;BCL2L1,15169,0.15969524956186054
Parkinson disease,parkinson,weighted,GO:BP,GO:0086064,cell communication by electrical coupling involved in cardiac conduction,2,123,23,10.723930717568047,0.014762808406383325,0.21085173094804774,PKP2;CAMK2D,15169,0.15969524956186054
Parkinson disease,parkinson,weighted,GO:BP,GO:0051590,positive regulation of neurotransmitter transport,2,123,23,10.723930717568047,0.014762808406383325,0.21085173094804774,SNCA;MICU3,15169,0.15969524956186054
Parkinson disease,parkinson,weighted,GO:BP,GO:0002230,positive regulation of defense response to virus by host,2,123,23,10.723930717568047,0.014762808406383325,0.21085173094804774,PARP9;DTX3L,15169,0.15969524956186054
Parkinson disease,parkinson,weighted,GO:BP,GO:0006650,glycerophospholipid metabolic process,6,123,245,3.02020905923345,0.014810889630468812,0.21085173094804774,ITPKB;PIK3CA;DGKQ;IP6K2;DPM3;MTMR7,15169,0.15969524956186054
Parkinson disease,parkinson,weighted,GO:BP,GO:0046165,alcohol biosynthetic process,4,123,117,4.216246265026753,0.015116866010902796,0.21403169308332864,ITPKB;SNCA;DGKQ;IP6K2,15169,0.15969524956186054
Parkinson disease,parkinson,weighted,GO:BP,GO:1990778,protein localization to cell periphery,7,123,319,2.7061956826464812,0.015215726786413706,0.21426058751955387,PKP2;CAMK2D;NSF;SNCA;BCL2L1;ANK2;ZDHHC2,15169,0.15969524956186054
Parkinson disease,parkinson,weighted,GO:BP,GO:0001960,negative regulation of cytokine-mediated signaling pathway,3,123,65,5.691932457786116,0.015777474626443855,0.21846706475846872,USP25;CYLD;CNOT7,15169,0.15969524956186054
Parkinson disease,parkinson,weighted,GO:BP,GO:0050730,regulation of peptidyl-tyrosine phosphorylation,3,123,65,5.691932457786116,0.015777474626443855,0.21846706475846872,PARP9;CTF1;CNOT7,15169,0.15969524956186054
Parkinson disease,parkinson,weighted,GO:BP,GO:0019722,calcium-mediated signaling,5,123,181,3.4067735704981357,0.015976514642434183,0.21846706475846872,RIT2;CAMK2D;P2RY12;LRRK2;ANK2,15169,0.15969524956186054
Parkinson disease,parkinson,weighted,GO:BP,GO:0001919,regulation of receptor recycling,2,123,24,10.27710027100271,0.016020355964534563,0.21846706475846872,NSF;SNCA,15169,0.15969524956186054
Parkinson disease,parkinson,weighted,GO:BP,GO:0016188,synaptic vesicle maturation,2,123,24,10.27710027100271,0.016020355964534563,0.21846706475846872,CLCN3;ZDHHC2,15169,0.15969524956186054
Parkinson disease,parkinson,weighted,GO:BP,GO:0046949,fatty-acyl-CoA biosynthetic process,2,123,24,10.27710027100271,0.016020355964534563,0.21846706475846872,ELOVL7;FASN,15169,0.15969524956186054
Parkinson disease,parkinson,weighted,GO:BP,GO:0033627,cell adhesion mediated by integrin,3,123,66,5.60569105691057,0.016432912873966123,0.22291977621176032,ITGA8;ITGA2B;P2RY12,15169,0.16191747258409614
Parkinson disease,parkinson,weighted,GO:BP,GO:0006909,phagocytosis,5,123,183,3.369541072459905,0.01667701141515754,0.22505279467017286,FCGR2A;CLCN3;TMEM175;FYN;PIK3CA,15169,0.1637637141345572
Parkinson disease,parkinson,weighted,GO:BP,GO:0030001,metal ion transport,11,123,652,2.080639932166193,0.016879069514040734,0.2252860157856034,TMEM163;STK39;TMEM175;FYN;CNTN1;PKP2;CAMK2D;NSF;SNCA;MICU3;ANK2,15169,0.1651860124984261
Parkinson disease,parkinson,weighted,GO:BP,GO:0051099,positive regulation of binding,3,123,67,5.522024026210412,0.017103463078533637,0.2252860157856034,PARP9;LRRK2;DTX3L,15169,0.166240431747449
Parkinson disease,parkinson,weighted,GO:BP,GO:0048488,synaptic vesicle endocytosis,3,123,67,5.522024026210412,0.017103463078533637,0.2252860157856034,SNCA;DGKQ;LRRK2,15169,0.166240431747449
Parkinson disease,parkinson,weighted,GO:BP,GO:0016082,synaptic vesicle priming,2,123,25,9.866016260162603,0.01732209557820514,0.2252860157856034,RIMS1;SNCA,15169,0.166240431747449
Parkinson disease,parkinson,weighted,GO:BP,GO:0045577,regulation of B cell differentiation,2,123,25,9.866016260162603,0.01732209557820514,0.2252860157856034,CYLD;DDRGK1,15169,0.166240431747449
Parkinson disease,parkinson,weighted,GO:BP,GO:0001678,intracellular glucose homeostasis,4,123,122,4.043449286951886,0.017369300563775072,0.2252860157856034,IRS2;PIK3CA;NDUFAF2;NUCKS1,15169,0.166240431747449
Parkinson disease,parkinson,weighted,GO:BP,GO:0072659,protein localization to plasma membrane,6,123,254,2.9131937776070673,0.017389889292597716,0.2252860157856034,PKP2;CAMK2D;NSF;BCL2L1;ANK2;ZDHHC2,15169,0.166240431747449
Parkinson disease,parkinson,weighted,GO:BP,GO:0019216,regulation of lipid metabolic process,6,123,254,2.9131937776070673,0.017389889292597716,0.2252860157856034,IRS2;ASXL3;SNCA;DGKQ;RORA;SLC45A3,15169,0.166240431747449
Parkinson disease,parkinson,weighted,GO:BP,GO:0060761,negative regulation of response to cytokine stimulus,3,123,68,5.440817790530846,0.017789153483313093,0.22931192375753348,USP25;CYLD;CNOT7,15169,0.16827834324511332
Parkinson disease,parkinson,weighted,GO:BP,GO:0043112,receptor metabolic process,3,123,69,5.361965358784023,0.01849000843459271,0.22991066964024104,NSF;SNCA;DTX3L,15169,0.16898247547033446
Parkinson disease,parkinson,weighted,GO:BP,GO:0051651,maintenance of location in cell,3,123,69,5.361965358784023,0.01849000843459271,0.22991066964024104,RIT2;PKP2;VPS13C,15169,0.16898247547033446
