gene_set,ontology,term_id,term_name,overlap,gene_count,background_count,effect_size,p_value,fdr,genes
broad,REAC,R-HSA-210500,Glutamate Neurotransmitter Release Cycle,1,123,23,5.3619653587840235,0.17088424542079775,0.3267457000353715,RIMS1
broad,REAC,R-HSA-8949215,Mitochondrial calcium ion transport,1,123,23,5.3619653587840235,0.17088424542079775,0.3267457000353715,MICU3
broad,REAC,R-HSA-164952,The role of Nef in HIV-1 replication and disease pathogenesis,1,123,23,5.3619653587840235,0.17088424542079775,0.3267457000353715,FYN
broad,REAC,R-HSA-5339562,Uptake and actions of bacterial toxins,1,123,23,5.3619653587840235,0.17088424542079775,0.3267457000353715,SV2C
broad,REAC,R-HSA-5357786,TNFR1-induced proapoptotic signaling,1,123,23,5.3619653587840235,0.17088424542079775,0.3267457000353715,CYLD
broad,REAC,R-HSA-202733,Cell surface interactions at the vascular wall,2,123,93,2.652154908645861,0.17417528708518235,0.33061636312169157,FYN;PIK3CA
broad,REAC,R-HSA-8856825,Cargo recognition for clathrin-mediated endocytosis,2,123,93,2.652154908645861,0.17417528708518235,0.33061636312169157,SH3GL2;VAMP4
broad,REAC,R-HSA-192105,Synthesis of bile acids and bile salts,1,123,24,5.138550135501355,0.17761745800585269,0.33231653433353087,HSD3B7
broad,REAC,R-HSA-1855204,Synthesis of IP3 and IP4 in the cytosol,1,123,24,5.138550135501355,0.17761745800585269,0.33231653433353087,ITPKB
broad,REAC,R-HSA-983695,Antigen activates B Cell Receptor (BCR) leading to generation of second messengers,1,123,24,5.138550135501355,0.17761745800585269,0.33231653433353087,FYN
broad,REAC,R-HSA-114508,Effects of PIP2 hydrolysis,1,123,24,5.138550135501355,0.17761745800585269,0.33231653433353087,DGKQ
broad,REAC,R-HSA-6798695,Neutrophil degranulation,5,123,368,1.675614174620007,0.17923337106027862,0.33314662771405845,FCGR2A;CTSB;AMPD3;STBD1;PRSS3
broad,REAC,R-HSA-194138,Signaling by VEGF,2,123,95,2.596320068463843,0.17997576439724997,0.33314662771405845,FYN;PIK3CA
broad,REAC,R-HSA-6807878,COPI-mediated anterograde transport,2,123,95,2.596320068463843,0.17997576439724997,0.33314662771405845,NSF;ANK2
broad,REAC,R-HSA-425407,SLC-mediated transmembrane transport,3,123,182,2.0328330206378986,0.18375502962669793,0.336340168214691,SLC2A13;SLC50A1;SLC45A3
broad,REAC,R-HSA-182971,EGFR downregulation,1,123,25,4.933008130081301,0.18429643144033794,0.336340168214691,SH3GL2
broad,REAC,R-HSA-9635486,Infection with Mycobacterium tuberculosis,1,123,25,4.933008130081301,0.18429643144033794,0.336340168214691,KPNA1
broad,REAC,R-HSA-6803157,Antimicrobial peptides,1,123,25,4.933008130081301,0.18429643144033794,0.336340168214691,PRSS3
broad,REAC,R-HSA-199991,Membrane Trafficking,7,123,574,1.5039658933174698,0.18492265953566342,0.336340168214691,SH3GL2;HIP1R;SEC23IP;VAMP4;NSF;VPS37A;ANK2
broad,REAC,R-HSA-201556,Signaling by ALK,1,123,26,4.743277048155098,0.1909215990930612,0.34484800943452576,PIK3CA
broad,REAC,R-HSA-186763,Downstream signal transduction,1,123,26,4.743277048155098,0.1909215990930612,0.34484800943452576,PIK3CA
broad,REAC,R-HSA-162588,Budding and maturation of HIV virion,1,123,27,4.56760012044565,0.1974933908986185,0.3483708102902062,VPS37A
broad,REAC,R-HSA-168271,Transport of Ribonucleoproteins into the Host Nucleus,1,123,27,4.56760012044565,0.1974933908986185,0.3483708102902062,KPNA1
broad,REAC,R-HSA-3928663,EPHA-mediated growth cone collapse,1,123,27,4.56760012044565,0.1974933908986185,0.3483708102902062,FYN
broad,REAC,R-HSA-76009,Platelet Aggregation (Plug Formation),1,123,27,4.56760012044565,0.1974933908986185,0.3483708102902062,ITGA2B
broad,REAC,R-HSA-445095,Interaction between L1 and Ankyrins,1,123,27,4.56760012044565,0.1974933908986185,0.3483708102902062,ANK2
broad,REAC,R-HSA-5655302,Signaling by FGFR1 in disease,1,123,27,4.56760012044565,0.1974933908986185,0.3483708102902062,PIK3CA
broad,REAC,R-HSA-1989781,PPARA activates gene expression,2,123,101,2.4420832327135154,0.1975436012373583,0.3483708102902062,MED13;RORA
broad,REAC,R-HSA-400206,Regulation of lipid metabolism by PPARalpha,2,123,102,2.418141240235932,0.20049272649896,0.3514666198899295,MED13;RORA
broad,REAC,R-HSA-5576892,Phase 0 - rapid depolarisation,1,123,28,4.404471544715448,0.20401223338438437,0.3514666198899295,CAMK2D
broad,REAC,R-HSA-9683701,Translation of Structural Proteins,1,123,28,4.404471544715448,0.20401223338438437,0.3514666198899295,PARP9
broad,REAC,R-HSA-194068,Bile acid and bile salt metabolism,1,123,28,4.404471544715448,0.20401223338438437,0.3514666198899295,HSD3B7
broad,REAC,R-HSA-5654741,Signaling by FGFR3,1,123,28,4.404471544715448,0.20401223338438437,0.3514666198899295,PIK3CA
broad,REAC,R-HSA-5654743,Signaling by FGFR4,1,123,28,4.404471544715448,0.20401223338438437,0.3514666198899295,PIK3CA
broad,REAC,R-HSA-2129379,Molecules associated with elastic fibres,1,123,28,4.404471544715448,0.20401223338438437,0.3514666198899295,ITGA8
broad,REAC,R-HSA-187687,Signalling to ERKs,1,123,29,4.2525932155873285,0.21047854969729116,0.3555657053138705,RIT2
broad,REAC,R-HSA-392518,Signal amplification,1,123,29,4.2525932155873285,0.21047854969729116,0.3555657053138705,P2RY12
broad,REAC,R-HSA-9830369,Kidney development,1,123,29,4.2525932155873285,0.21047854969729116,0.3555657053138705,ITGA8
broad,REAC,R-HSA-9022692,Regulation of MECP2 expression and activity,1,123,29,4.2525932155873285,0.21047854969729116,0.3555657053138705,CAMK2D
broad,REAC,R-HSA-9840310,Glycosphingolipid catabolism,1,123,29,4.2525932155873285,0.21047854969729116,0.3555657053138705,GALC
broad,REAC,R-HSA-180910,Vpr-mediated nuclear import of PICs,1,123,29,4.2525932155873285,0.21047854969729116,0.3555657053138705,KPNA1
broad,REAC,R-HSA-2122948,Activated NOTCH1 Transmits Signal to the Nucleus,1,123,30,4.110840108401085,0.21689275963039764,0.3605669443537184,CNTN1
broad,REAC,R-HSA-6802948,Signaling by high-kinase activity BRAF mutants,1,123,30,4.110840108401085,0.21689275963039764,0.3605669443537184,ITGA2B
broad,REAC,R-HSA-5655253,Signaling by FGFR2 in disease,1,123,30,4.110840108401085,0.21689275963039764,0.3605669443537184,PIK3CA
broad,REAC,R-HSA-9861718,Regulation of pyruvate metabolism,1,123,30,4.110840108401085,0.21689275963039764,0.3605669443537184,NEK1
broad,REAC,R-HSA-917729,Endosomal Sorting Complex Required For Transport (ESCRT),1,123,30,4.110840108401085,0.21689275963039764,0.3605669443537184,VPS37A
broad,REAC,R-HSA-5653656,Vesicle-mediated transport,7,123,603,1.4316358586471436,0.21790046204790878,0.3610921942508203,SH3GL2;HIP1R;SEC23IP;VAMP4;NSF;VPS37A;ANK2
broad,REAC,R-HSA-2132295,MHC class II antigen presentation,2,123,109,2.26284776609234,0.2212692617774936,0.3641851749278452,SH3GL2;CTSB
broad,REAC,R-HSA-1980145,Signaling by NOTCH2,1,123,31,3.9782323629687912,0.22325527964925374,0.3641851749278452,CNTN1
broad,REAC,R-HSA-77289,Mitochondrial Fatty Acid Beta-Oxidation,1,123,31,3.9782323629687912,0.22325527964925374,0.3641851749278452,ACBD7
broad,REAC,R-HSA-9615710,Late endosomal microautophagy,1,123,31,3.9782323629687912,0.22325527964925374,0.3641851749278452,VPS37A
broad,REAC,R-HSA-68616,Assembly of the ORC complex at the origin of replication,1,123,31,3.9782323629687912,0.22325527964925374,0.3641851749278452,KPNA1
broad,REAC,R-HSA-168638,NOD1/2 Signaling Pathway,1,123,32,3.8539126016260172,0.22956652291805688,0.3707880766505015,CYLD
broad,REAC,R-HSA-936440,Negative regulators of DDX58/IFIH1 signaling,1,123,32,3.8539126016260172,0.22956652291805688,0.3707880766505015,CYLD
broad,REAC,R-HSA-5357956,TNFR1-induced NF-kappa-B signaling pathway,1,123,32,3.8539126016260172,0.22956652291805688,0.3707880766505015,CYLD
broad,REAC,R-HSA-5663213,RHO GTPases Activate WASPs and WAVEs,1,123,33,3.737127371273713,0.23582689932560635,0.3707880766505015,NCKIPSD
broad,REAC,R-HSA-1660661,Sphingolipid de novo biosynthesis,1,123,33,3.737127371273713,0.23582689932560635,0.3707880766505015,CERS6
broad,REAC,R-HSA-111997,CaM pathway,1,123,33,3.737127371273713,0.23582689932560635,0.3707880766505015,CAMK2D
