region_id,region_name,gene_set_version,observed_score,random_mean,random_std,z_score,number_random_equal_or_greater,empirical_p,fdr_p,effect_size,n_permutations,inference_scope
95,Cerebellum Crus1 L,broad,0.4946694964057161,0.48725067089796065,0.009709337417722983,0.7640918415517706,2233,0.2233776622337766,0.7490679503478223,0.0074188255077554666,10000,gene-set permutation significance; not a spatially independent test
166,Red N R,broad,0.5391685492813293,0.529464948824048,0.012734127936955334,0.7620153107713578,2255,0.22557744225577442,0.7490679503478223,0.009703600457281247,10000,gene-set permutation significance; not a spatially independent test
49,Cuneus L,broad,0.5090544848845593,0.49927745847404004,0.013334665901708464,0.7332037024839595,2333,0.2333766623337666,0.7490679503478223,0.009777026410519252,10000,gene-set permutation significance; not a spatially independent test
84,Heschl R,broad,0.5236351830845313,0.5129565672427416,0.01486268617396787,0.7184849169790944,2346,0.23467653234676533,0.7490679503478223,0.01067861584178964,10000,gene-set permutation significance; not a spatially independent test
89,Temporal Mid L,broad,0.4942818642211137,0.491374050500989,0.004104546727624788,0.7084372314619518,2380,0.23807619238076191,0.7490679503478223,0.002907813720124719,10000,gene-set permutation significance; not a spatially independent test
24,Rectus R,broad,0.531819725477195,0.5259062985450029,0.008347978224676707,0.7083663580616384,2401,0.24017598240175983,0.7490679503478223,0.005913426932192101,10000,gene-set permutation significance; not a spatially independent test
85,Temporal Sup L,broad,0.5034994312984176,0.5005030579000711,0.0044170660008959976,0.6783628312863453,2475,0.24757524247575244,0.7490679503478223,0.0029963733983464635,10000,gene-set permutation significance; not a spatially independent test
143,Thal PuI L,broad,0.5621284235664139,0.5525648261129856,0.014608379259551612,0.6546651947836832,2589,0.258974102589741,0.7490679503478223,0.009563597453428274,10000,gene-set permutation significance; not a spatially independent test
93,Temporal Inf L,broad,0.498794003193625,0.494771261921525,0.006252077592800548,0.6434247196055773,2575,0.2575742425757424,0.7490679503478223,0.0040227412721000055,10000,gene-set permutation significance; not a spatially independent test
15,Supp Motor Area L,broad,0.4865741125190653,0.48062155712246896,0.009339129935280244,0.6373779396846689,2614,0.26147385261473854,0.7490679503478223,0.005952555396596337,10000,gene-set permutation significance; not a spatially independent test
153,ACC pre L,broad,0.4753884146478203,0.46521072835326194,0.016307462961026243,0.6241121821881391,2659,0.265973402659734,0.7490679503478223,0.010177686294558341,10000,gene-set permutation significance; not a spatially independent test
157,N Acc L,broad,0.5146252791058787,0.5079257135748864,0.010966136718521029,0.610932154409245,2730,0.27307269273072693,0.7536806319368063,0.00669956553099238,10000,gene-set permutation significance; not a spatially independent test
58,Occipital Inf R,broad,0.5140213529792832,0.5082888882666826,0.011716993001799236,0.4892436746971102,3118,0.31186881311868814,0.8432779363573077,0.005732464712600582,10000,gene-set permutation significance; not a spatially independent test
145,Thal PuM L,broad,0.5317578706636388,0.5277706090062857,0.008580188603275571,0.46470559584563265,3236,0.32366763323667636,0.8432779363573077,0.003987261657353081,10000,gene-set permutation significance; not a spatially independent test
91,Temporal Pole Mid L,broad,0.5120800126440723,0.5055997477382421,0.014270586650292573,0.4540994049251188,3238,0.32386761323867613,0.8432779363573077,0.006480264905830202,10000,gene-set permutation significance; not a spatially independent test
44,ParaHippocampal R,broad,0.5181086711361422,0.5133545473486185,0.012773374687488485,0.3721901145028161,3555,0.3555644435556444,0.9086646890866469,0.004754123787523712,10000,gene-set permutation significance; not a spatially independent test
158,N Acc R,broad,0.5221471174722748,0.5161580137789249,0.017199562340387407,0.34821256348404434,3628,0.3628637136286371,0.9092305055208764,0.005989103693349929,10000,gene-set permutation significance; not a spatially independent test
118,Vermis 8,broad,0.5259947618711901,0.5147035318642855,0.03326528959378189,0.33942978235834104,3689,0.36896310368963103,0.9092305055208764,0.011291230006904573,10000,gene-set permutation significance; not a spatially independent test
104,Cerebellum 6 R,broad,0.4999076693772667,0.4958619165450335,0.014234527203031658,0.28422108964543474,3909,0.390960903909609,0.9198545261752894,0.00404575283223324,10000,gene-set permutation significance; not a spatially independent test
60,Fusiform R,broad,0.4987424499427161,0.49681922313869,0.007269847232486463,0.26454844820285633,3935,0.3935606439356064,0.9198545261752894,0.0019232268040261236,10000,gene-set permutation significance; not a spatially independent test
90,Temporal Mid R,broad,0.505773261224906,0.5048148408651352,0.005164126122056226,0.18559197376635042,4235,0.42355764423557646,0.9198545261752894,0.0009584203597707841,10000,gene-set permutation significance; not a spatially independent test
70,Angular R,broad,0.488399428329531,0.4869226525455713,0.008052078109020566,0.18340306241009527,4233,0.4233576642335766,0.9198545261752894,0.0014767757839596607,10000,gene-set permutation significance; not a spatially independent test
170,Raphe M,broad,0.4951365355853581,0.49263842794895174,0.014171304725738347,0.17627929712563487,4313,0.4313568643135686,0.9198545261752894,0.0024981076364063437,10000,gene-set permutation significance; not a spatially independent test
57,Occipital Inf L,broad,0.5170820459890269,0.5156132792443037,0.009581891129941027,0.15328568492431013,4434,0.44345565443455653,0.9198545261752894,0.0014687667447231822,10000,gene-set permutation significance; not a spatially independent test
164,SN pr R,broad,0.506596120319559,0.5046951491981745,0.012629725326611536,0.15051563452287361,4462,0.44625537446255376,0.9198545261752894,0.0019009711213845426,10000,gene-set permutation significance; not a spatially independent test
