gene,ensembl_id,gene_weight,max_l2g_score,mean_l2g_score,n_credible_sets,study,score_interpretation,selection_rule
VTA1,ENSG00000009844,0.062021754682064056,0.062021754682064056,0.062021754682064056,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
PAQR3,ENSG00000163291,0.061459872871637344,0.061459872871637344,0.061459872871637344,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
SYNE1,ENSG00000131018,0.060979489237070084,0.060979489237070084,0.060979489237070084,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
FANCL,ENSG00000115392,0.0609770230948925,0.0609770230948925,0.0609770230948925,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
CRB1,ENSG00000134376,0.05978972092270851,0.05978972092270851,0.05978972092270851,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
MMRN1,ENSG00000138722,0.05888669192790985,0.05888669192790985,0.05888669192790985,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
CCDC170,ENSG00000120262,0.05823110416531563,0.05823110416531563,0.05823110416531563,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
P4HTM,ENSG00000178467,0.056989360600709915,0.056989360600709915,0.056989360600709915,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
PCDHA1,ENSG00000204970,0.05422680824995041,0.05422680824995041,0.05422680824995041,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
POFUT2,ENSG00000186866,0.054081108421087265,0.054081108421087265,0.054081108421087265,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
PCDHA4,ENSG00000204967,0.05286708474159241,0.05286708474159241,0.05286708474159241,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
IMMP1L,ENSG00000148950,0.052289437502622604,0.052289437502622604,0.052289437502622604,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
RAB3B,ENSG00000169213,0.051600538194179535,0.051600538194179535,0.051600538194179535,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
ASZ1,ENSG00000154438,0.05096965655684471,0.05096965655684471,0.05096965655684471,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
VWDE,ENSG00000146530,0.050432927906513214,0.050432927906513214,0.050432927906513214,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
SPACA3,ENSG00000141316,0.050286028534173965,0.050286028534173965,0.050286028534173965,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
